wimpy;0;1;1;0;1;1;0;1;0;0
wince;0;1;1;0;1;1;0;1;0;0
winch;0;0;0;0;0;0;0;0;0;0
wind;0;0;0;0;0;0;0;0;0;0
windfall;1;0;0;0;0;0;0;0;0;0
winding;0;0;0;0;0;0;0;0;0;0
windmill;0;0;0;0;0;0;0;0;0;0
window;0;0;0;0;0;0;0;0;0;0
windy;0;0;0;0;0;0;0;0;0;0
wine;0;0;0;0;0;0;0;0;0;0
wing;0;0;0;0;0;0;0;0;0;0
winged;0;0;0;0;0;0;0;0;0;0
wink;0;0;0;0;0;0;0;0;0;0
winner;1;0;0;1;0;0;1;0;1;0
winning;1;0;0;1;1;0;1;1;1;1
winnings;1;0;0;1;0;0;1;0;0;0
winter;0;0;0;0;0;0;0;0;0;0
wintry;0;0;0;0;0;0;0;0;0;0
wipe;0;0;0;0;0;0;0;0;0;0
wire;0;0;0;0;0;0;0;0;0;0
wireless;1;0;1;1;0;0;0;0;1;0
wis;1;0;0;0;0;0;0;0;0;0
wisdom;1;0;0;0;0;0;0;0;0;1
wise;1;0;0;0;0;0;0;0;0;0
wishful;0;0;0;1;0;0;0;0;0;0
wistful;0;0;0;0;0;0;0;0;0;0
wit;1;0;0;0;0;0;0;0;0;0
witch;0;1;1;0;1;1;0;0;0;0
witchcraft;0;1;1;0;0;1;0;1;0;0
withal;0;0;0;0;0;0;0;0;0;0
withdraw;0;1;0;0;0;0;0;1;0;0
withdrawal;0;0;0;0;0;0;0;0;0;0
wither;0;1;0;0;0;0;0;1;0;0
withered;0;1;0;0;1;0;0;0;0;0
withstand;1;0;0;1;0;1;0;0;0;0
witness;0;0;0;0;0;0;0;0;0;1
wits;1;0;0;0;0;0;0;0;0;0
witty;1;0;0;0;0;0;1;0;0;0
wizard;1;0;0;1;0;0;0;0;1;0
woe;0;1;0;0;1;1;0;1;0;0
woeful;0;1;0;0;0;0;0;1;0;0
woefully;0;1;0;0;1;0;0;1;0;0
woman;0;0;0;0;0;0;0;0;0;0
womanhood;0;0;0;0;0;0;0;0;0;0
womanly;0;0;0;0;0;0;0;0;0;0
womb;1;0;0;0;0;0;0;0;0;0
wonderful;1;0;0;0;0;0;1;0;1;1
wonderfully;1;0;0;0;0;0;1;0;1;0
wondrous;1;0;0;0;0;0;0;0;0;0
wont;0;0;0;1;0;0;0;0;0;0
woo;0;0;0;0;0;0;0;0;0;0
wood;0;0;0;0;0;0;0;0;0;0
woodcut;0;0;0;0;0;0;0;0;0;0
wooden;0;0;0;0;0;0;0;0;0;0
woodlands;0;0;0;0;0;0;0;0;0;0
woody;0;0;0;0;0;0;0;0;0;0
wooing;0;0;0;0;0;0;0;0;0;0
wool;0;0;0;0;0;0;0;0;0;0
woolly;0;0;0;0;0;0;0;0;0;0
wop;0;0;1;0;0;0;0;0;0;0
word;1;0;0;0;0;0;0;0;0;1
wording;0;0;0;0;0;0;0;0;0;0
words;0;1;1;0;0;0;0;0;0;0
wordy;0;0;0;0;0;0;0;0;0;0
work;0;0;0;0;0;0;0;0;0;0
workbook;0;0;0;0;0;0;0;0;0;0
worker;0;0;0;0;0;0;0;0;0;0
working;1;0;0;0;0;0;0;0;0;0
workman;0;0;0;0;0;0;0;0;0;0
workmanship;0;0;0;0;0;0;0;0;0;0
workplace;0;0;0;0;0;0;0;0;0;0
works;0;0;0;0;0;0;0;0;0;0
workshop;0;0;0;0;0;0;0;0;0;0
world;0;0;0;0;0;0;0;0;0;0
worldly;0;0;0;0;0;0;0;0;0;0
worldwide;0;0;0;0;0;0;0;0;0;0
worm;0;1;0;1;0;0;0;0;1;0
worn;0;1;0;0;0;0;0;1;0;0
worried;0;1;0;0;0;0;0;1;0;0
worry;0;1;0;1;0;1;0;1;0;0
worrying;0;1;0;1;0;1;0;1;0;0
worse;0;1;0;0;0;1;0;1;0;0
worsening;0;1;0;0;1;0;0;1;0;0
worship;1;0;0;1;0;1;1;0;0;1
worth;1;0;0;0;0;0;0;0;0;0
worthless;0;1;1;0;1;0;0;1;0;0
worthy;1;0;0;0;0;0;0;0;0;1
wot;1;0;0;0;0;0;0;0;0;1
wound;0;1;1;0;0;1;0;1;0;0
wrangler;0;0;0;0;0;0;0;0;0;0
wrangling;0;1;1;0;1;1;0;1;0;0
wrap;0;0;0;0;0;0;0;0;0;0
wrapper;0;0;0;0;0;0;0;0;0;0
wrapping;0;0;0;0;0;0;0;0;0;0
wrath;0;1;1;0;0;1;0;0;0;0
wreak;0;1;1;0;0;0;0;0;0;0
wreath;0;0;0;0;0;0;0;0;0;0
wreck;0;1;1;0;1;1;0;1;1;0
wrecked;0;1;1;0;0;1;0;1;0;0
wrench;0;1;0;0;0;0;0;0;0;0
wrest;0;0;0;0;0;0;0;0;0;0
wrestle;0;0;0;0;0;0;0;0;0;0
wrestler;0;0;0;0;0;0;0;0;0;0
wrestling;0;1;0;0;0;0;0;0;0;0
wretch;0;1;1;0;1;0;0;1;0;0
wretched;0;1;0;0;1;0;0;1;0;0
wright;0;0;0;0;0;0;0;0;0;0
wring;0;0;1;0;0;0;0;0;0;0
wrinkle;0;0;0;0;0;0;0;0;0;0
wrinkled;0;0;0;0;0;0;0;1;0;0
wrist;0;0;0;0;0;0;0;0;0;0
wristband;0;0;0;0;0;0;0;0;0;0
wristwatch;0;0;0;0;0;0;0;0;0;0
writ;0;0;0;0;0;0;0;0;0;0
write;0;0;0;0;0;0;0;0;0;0
writer;1;0;0;0;0;0;0;0;0;0
writing;0;0;0;0;0;0;0;0;0;0
written;0;0;0;0;0;0;0;0;0;0
wrong;0;1;0;0;0;0;0;0;0;0
wrongdoing;0;1;1;0;1;0;0;1;0;0
wrongful;0;1;1;0;1;0;0;1;0;0
wrongly;0;1;1;0;0;1;0;1;0;0
wrought;0;1;0;0;0;0;0;0;0;0
wry;0;1;0;0;0;0;0;0;0;0
xenophobia;0;1;0;0;0;1;0;0;0;0
xerox;0;0;0;0;0;0;0;0;0;0
yacht;0;0;0;0;0;0;0;0;0;0
yachting;0;0;0;0;0;0;0;0;0;0
yak;0;0;0;0;0;0;0;0;0;0
yam;0;0;0;0;0;0;0;0;0;0
yank;0;0;0;0;0;0;0;0;0;0
yard;0;0;0;0;0;0;0;0;0;0
yarn;0;0;0;0;0;0;0;0;0;0
yaw;0;0;0;0;0;0;0;0;0;0
yawn;0;1;0;0;0;0;0;0;0;0
yawning;0;1;0;0;0;0;0;0;0;0
yea;0;0;0;0;0;0;0;0;0;0
year;0;0;0;0;0;0;0;0;0;0
yearbook;0;0;0;0;0;0;0;0;0;0
yearling;0;0;0;0;0;0;0;0;0;0
yearly;0;0;0;0;0;0;0;0;0;0
yearn;0;0;0;0;0;0;0;0;0;0
yearning;1;1;0;1;0;0;1;0;0;1
years;0;0;0;0;0;0;0;0;0;0
yeast;0;0;0;0;0;0;0;0;0;0
yell;0;1;1;0;0;1;0;0;1;0
yellow;0;0;0;0;0;0;0;0;0;0
yellows;0;1;0;0;0;0;0;0;0;0
yelp;0;1;1;0;0;1;0;0;1;0
yeoman;0;0;0;0;0;0;0;0;0;0
yesterday;0;0;0;0;0;0;0;0;0;0
yesteryear;0;0;0;0;0;0;0;0;0;0
yew;0;0;0;0;0;0;0;0;0;0
yield;0;0;0;0;0;0;0;0;0;0
yielding;0;0;0;0;0;0;0;0;0;0
yogi;0;0;0;0;0;0;0;0;0;0
yoke;0;0;0;0;0;0;0;0;0;0
yolk;0;0;0;0;0;0;0;0;0;0
yon;0;0;0;0;0;0;0;0;0;0
yonder;0;0;0;0;0;0;0;0;0;0
young;1;0;0;1;0;0;1;0;1;0
younger;1;0;0;0;0;0;0;0;0;0
youth;1;0;1;1;0;1;1;0;1;0
zany;0;0;0;0;0;0;0;0;1;0
zap;0;0;0;0;0;0;0;0;0;0
zeal;1;0;0;1;0;0;1;0;1;1
zealot;0;0;0;0;0;0;0;0;0;0
zealous;1;0;0;0;0;0;1;0;0;1
zebra;0;0;0;0;0;0;0;0;0;0
zenith;0;0;0;0;0;0;0;0;0;0
zephyr;0;0;0;0;0;0;0;0;0;0
zeppelin;0;0;0;0;0;0;0;0;0;0
zest;1;0;0;1;0;0;1;0;0;1
zip;0;1;0;0;0;0;0;0;0;0
zodiac;0;0;0;0;0;0;0;0;0;0
zone;0;0;0;0;0;0;0;0;0;0
zoo;0;0;0;0;0;0;0;0;0;0
zoological;0;0;0;0;0;0;0;0;0;0
zoology;0;0;0;0;0;0;0;0;0;0
zoom;0;0;0;0;0;0;0;0;0;0
